,armorDestroy,elapsedTime,gameState,item,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swim,swimEnd,swimStart,t,vehicle,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979077.978,,42.27999997138977,0,,,,,,,,,,<playerPosition.playerPosition object at 0x000001600945DF28>,,0.0,,,1527979077.978,ParachutePlayer_C,,,,547674.4375,419668.25,102159.7109375
1527979087.945,,52.246999979019165,0,,,,,,,,,,<playerPosition.playerPosition object at 0x0000016009466438>,,0.0,,,1527979087.945,ParachutePlayer_C,,,,563048.375,404498.875,55874.9453125
1527979097.983,,62.28500008583069,0,,,,,,,,,,<playerPosition.playerPosition object at 0x000001600946B908>,,0.0,,,1527979097.983,ParachutePlayer_C,,,,573392.4375,394591.5,18675.91015625
1527979107.966,,72.26800012588501,0,,,,,,,,,,<playerPosition.playerPosition object at 0x0000016009470DD8>,,0.0,,,1527979107.966,ParachutePlayer_C,,,,580067.375,384239.78125,2734.179931640625
1527979108.45,,72.75200009346008,0,,,,,,,<itemUnequip.itemUnequip object at 0x0000016008A37EF0>,,,,,0.0,,,1527979108.45,ParachutePlayer_C,,,,579817.5625,383921.1875,2322.472900390625
1527979108.4501,,72.75209999084473,0,,,,,,,,,,,,0.0,,,1527979108.4501,Foot,,<vehicleLeave.vehicleLeave object at 0x000001600929D978>,,579817.5625,383921.1875,2322.472900390625
1527979117.731,,82.0329999923706,0,,,,,,,,<playerAttack.playerAttack object at 0x0000016008F5E7B8>,,,,0.0,,,1527979117.731,Foot,,,,577873.5625,383249.90625,2130.909912109375
1527979118.036,,82.33800005912781,0,,,,,,,,,,<playerPosition.playerPosition object at 0x000001600947B2E8>,,0.0,,,1527979118.036,Foot,,,,577829.9375,383244.625,2059.800048828125
1527979122.266,,86.5680000782013,0,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x0000016009850390>,0.0,,,1527979122.266,Foot,,,,577958.25,383526.65625,2181.570068359375
1527979122.474,,86.77600002288818,0,,,,,,,,<playerAttack.playerAttack object at 0x0000016008F64198>,,,,0.0,,,1527979122.474,Foot,,,,577951.125,383528.125,2184.10986328125
1527979122.708,,87.00999999046326,0,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x0000016009850550>,0.0,,,1527979122.708,Foot,,,,577946.375,383532.625,2136.099853515625
1527979122.979,,87.2810001373291,0,,,,,,,,<playerAttack.playerAttack object at 0x0000016008F64278>,,,,0.0,,,1527979122.979,Foot,,,,577940.375,383540.46875,2095.449951171875
1527979125.318,,89.62000012397766,0,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x0000016009850710>,0.0,,,1527979125.318,Foot,,,,577755.625,383813.5625,2169.869873046875
1527979127.992,,92.2940001487732,0,,,,,,,,,,<playerPosition.playerPosition object at 0x000001600947F7F0>,,0.0,,,1527979127.992,Foot,,,,577755.625,383813.5625,2169.869873046875
