,armorDestroy,elapsedTime,gameState,item,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swim,swimEnd,swimStart,t,vehicle,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979035.722,,0.023999929428100586,1,Item_Back_B_01_StartParachutePack_C,,,,,<itemPickup.itemPickup object at 0x0000016008B56518>,,,,,,0.0,,,1527979035.722,DummyTransportAircraft_C,,,,932243.625,638286.0625,150088.0
1527979036.924,,1.2260000705718994,1,,,,,,,,,,<playerPosition.playerPosition object at 0x0000016009444978>,,0.0,,,1527979036.924,DummyTransportAircraft_C,,,,931275.1875,637796.875,150088.0
1527979046.943,,11.245000123977661,1,,,,,,,,,,<playerPosition.playerPosition object at 0x000001600944AE48>,,0.0,,,1527979046.943,DummyTransportAircraft_C,,,,800891.375,571933.5625,150088.0
1527979056.944,,21.246000051498413,1,,,,,,,,,,<playerPosition.playerPosition object at 0x0000016009452358>,,0.0,,,1527979056.944,DummyTransportAircraft_C,,,,671888.6875,506767.96875,150088.0
1527979058.949,,23.250999927520752,1,,,,,,,,,,,,0.0,,,1527979058.949,Foot,,<vehicleLeave.vehicleLeave object at 0x0000016008D86668>,,646557.8125,493972.09375,150088.0
1527979058.956,,23.258000135421753,1,,,,,,,,,,,,0.0,,,1527979058.956,ParachutePlayer_C,,,<vehicleRide.vehicleRide object at 0x0000016009276DA0>,647998.8125,492885.65625,150015.78125
1527979066.959,,31.261000156402588,0,,,,,,,,,,<playerPosition.playerPosition object at 0x0000016009459828>,,0.0,,,1527979066.959,ParachutePlayer_C,,,,639445.4375,491177.625,109142.046875
1527979077.004,,41.305999994277954,0,,,,,,,,,,<playerPosition.playerPosition object at 0x000001600945DCF8>,,0.0,,,1527979077.004,ParachutePlayer_C,,,,655382.75,481082.6875,61149.046875
1527979086.989,,51.29100012779236,0,,,,,,,,,,<playerPosition.playerPosition object at 0x0000016009466208>,,0.0,,,1527979086.989,ParachutePlayer_C,,,,680624.0625,468087.4375,21280.5234375
1527979096.964,,61.26600003242493,0,,,,,,,,,,<playerPosition.playerPosition object at 0x000001600946B6D8>,,0.0,,,1527979096.964,ParachutePlayer_C,,,,691135.125,462354.1875,3606.240478515625
1527979099.768,,64.0699999332428,0,,,,,,,<itemUnequip.itemUnequip object at 0x0000016008A31EF0>,,,,,0.0,,,1527979099.768,ParachutePlayer_C,,,,689324.5625,461658.40625,873.9448852539062
1527979099.7680998,,64.07009983062744,0,,,,,,,,,,,,0.0,,,1527979099.7680998,Foot,,<vehicleLeave.vehicleLeave object at 0x00000160097F8048>,,689324.5625,461658.40625,873.9448852539062
1527979106.948,,71.25,0,,,,,,,,,,<playerPosition.playerPosition object at 0x0000016009470BA8>,,0.0,,,1527979106.948,Foot,,,,685549.875,462515.59375,725.510009765625
1527979110.35,,74.65199995040894,0,,,,,<itemEquip.itemEquip object at 0x00000160088E7EB8>,,,,,,,0.0,,,1527979110.35,Foot,,,,684555.0,461734.0,724.6300048828125
1527979110.3500998,,74.65209984779358,0,Item_Weapon_SmokeBomb_C,,,,,<itemPickup.itemPickup object at 0x0000016008B661D0>,,,,,,0.0,,,1527979110.3500998,Foot,,,,684555.0,461734.0,724.6300048828125
1527979112.488,,76.78999996185303,0,,,,,,,<itemUnequip.itemUnequip object at 0x0000016008A3BA58>,,,,,0.0,,,1527979112.488,Foot,,,,684715.75,461181.75,724.8899536132812
1527979112.4880998,,76.79009985923767,0,,,,,,,,<playerAttack.playerAttack object at 0x0000016008F5A5C0>,,,,0.0,,,1527979112.4880998,Foot,,,,684715.75,461181.75,724.8899536132812
1527979116.988,,81.28999996185303,0,,,,,,,,,,<playerPosition.playerPosition object at 0x0000016009473128>,,0.0,,,1527979116.988,Foot,,,,684816.125,462548.03125,724.6399536132812
1527979119.779,,84.08100008964539,0,,,,,<itemEquip.itemEquip object at 0x00000160088ECAC8>,,,,,,,0.0,,,1527979119.779,Foot,,,,684189.25,461204.71875,722.1799926757812
1527979119.7791,,84.08109998703003,0,Item_Head_F_02_Lv2_C,,,,,<itemPickup.itemPickup object at 0x0000016008B6C128>,,,,,,0.0,,,1527979119.7791,Foot,,,,684189.25,461204.71875,722.1799926757812
1527979127.006,,91.30800008773804,0,,,,,,,,,,<playerPosition.playerPosition object at 0x000001600947F588>,,0.0,,,1527979127.006,Foot,,,,684849.5625,458729.34375,722.1900024414062
1527979137.001,,101.30299997329712,0,,,,,,,,,,<playerPosition.playerPosition object at 0x0000016009484A20>,,0.0,,,1527979137.001,Foot,,,,684772.25,458945.21875,722.1900024414062
1527979146.957,,111.2590000629425,0,,,,,,,,,,<playerPosition.playerPosition object at 0x0000016009488DD8>,,0.0,,,1527979146.957,Foot,,,,684966.375,458959.4375,694.1900024414062
1527979156.964,,121.26600003242493,0,,,,,,,,,,<playerPosition.playerPosition object at 0x000001600948E0F0>,,0.0,,,1527979156.964,Foot,,,,684966.375,458959.4375,694.1900024414062
1527979166.98,,131.28200006484985,0,,,,,,,,,,<playerPosition.playerPosition object at 0x0000016009496390>,,0.0,,,1527979166.98,Foot,,,,684966.375,458959.4375,722.1900024414062
1527979176.953,,141.25500011444092,0,,,,,,,,,,<playerPosition.playerPosition object at 0x000001600949D5C0>,,0.0,,,1527979176.953,Foot,,,,684709.8125,458853.46875,722.1900024414062
1527979186.957,,151.2590000629425,0,,,,,,,,,,<playerPosition.playerPosition object at 0x00000160094A1710>,,0.0,,,1527979186.957,Foot,,,,684130.5625,459675.15625,722.1799926757812
1527979196.977,,161.27900004386902,0,,,,,,,,,,<playerPosition.playerPosition object at 0x00000160094A67F0>,,0.0,,,1527979196.977,Foot,,,,684037.6875,460169.28125,722.1799926757812
1527979206.957,,171.2590000629425,0,,,,,,,,,,<playerPosition.playerPosition object at 0x00000160094AA860>,,0.0,,,1527979206.957,Foot,,,,684435.375,461610.84375,724.739990234375
1527979207.484,,171.78600001335144,0,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x000001600986A160>,0.0,,,1527979207.484,Foot,,,,684435.375,461610.84375,724.739990234375
1527979207.557,,171.85899996757507,0,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x000001600986A1D0>,0.0,,,1527979207.557,Foot,,,,684435.375,461610.84375,724.739990234375
1527979211.481,,175.7829999923706,0,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x000001600986A550>,0.0,,,1527979211.481,Foot,,,,684815.25,461810.125,773.1799926757812
1527979271.529,,235.83100008964539,0,,,,,,,<itemUnequip.itemUnequip object at 0x0000016008A781D0>,,,,,0.0,,,1527979271.529,Foot,,,,684815.25,461810.125,773.1799926757812
